Product_Name,Brand,Category,Usage_Frequency,Price_USD,Rating,Number_of_Reviews,Product_Size,Skin_Type,Gender_Target,Packaging_Type,Main_Ingredient,Cruelty_Free,Country_of_Origin,ID
Super Highlighter,Clinique,Highlighter,Monthly,46.62,2.0,7756,250ml,Combination,Male,Spray,Aloe Vera,TRUE,UK,191
Ultra Eyeliner,Rare Beauty,Eyeliner,Daily,32.34,5.0,4224,200ml,Normal,Unisex,Bottle,Vitamin C,TRUE,USA,192
Ultra Face Mask,Yves Saint Laurent,Face Mask,Monthly,25.38,3.3,902,100ml,Oily,Male,Spray,Shea Butter,TRUE,Australia,193
Ultra Lipstick,Kylie Cosmetics,Lipstick,Monthly,107.84,4.1,4867,100ml,Normal,Unisex,Stick,Vitamin C,FALSE,Japan,194
Divine BB Cream,Farsali,BB Cream,Occasional,111.5,3.7,8570,50ml,Oily,Male,Stick,Glycerin,FALSE,Australia,195
Divine Cleanser,IT Cosmetics,Cleanser,Monthly,67.66,4.5,3663,150ml,Dry,Unisex,Stick,Glycerin,TRUE,Italy,196
Ultra Highlighter,Milk Makeup,Highlighter,Weekly,11.16,4.9,7432,30ml,Combination,Male,Spray,Vitamin C,FALSE,Australia,197
Divine Eye Shadow,ColourPop,Eye Shadow,Monthly,142.74,3.7,5446,30ml,Sensitive,Female,Jar,Hyaluronic Acid,FALSE,Australia,198
Divine Mascara,ColourPop,Mascara,Monthly,129.2,2.4,5037,200ml,Normal,Female,Bottle,Shea Butter,FALSE,South Korea,199
Magic Lipstick,Bite Beauty,Lipstick,Daily,126.87,3.2,3396,200ml,Dry,Female,Compact,Salicylic Acid,FALSE,South Korea,200
Super Eyeliner,Bobby Brown,Eyeliner,Daily,13.49,2.9,8803,200ml,Sensitive,Unisex,Jar,Retinol,FALSE,USA,201
Magic Highlighter,Bite Beauty,Highlighter,Monthly,28.25,3.3,4522,30ml,Oily,Female,Bottle,Shea Butter,TRUE,Australia,202
Super CC Cream,Charlotte Tilbury,CC Cream,Daily,27.7,4.1,3618,150ml,Oily,Female,Jar,Aloe Vera,FALSE,USA,203
Super Setting Spray,Too Faced,Setting Spray,Daily,10.86,1.0,5259,100ml,Dry,Unisex,Jar,Shea Butter,FALSE,Australia,204
Magic Cleanser,IT Cosmetics,Cleanser,Daily,37.58,2.2,3709,50ml,Sensitive,Male,Bottle,Vitamin C,FALSE,Italy,205
Magic Cleanser,Perricone MD,Cleanser,Daily,88.37,3.9,6944,100ml,Oily,Male,Stick,Shea Butter,TRUE,Italy,206
Magic Primer,Patrick Ta,Primer,Monthly,70.32,3.3,1667,250ml,Normal,Unisex,Tube,Aloe Vera,TRUE,Japan,207
Magic Face Oil,Urban Decay,Face Oil,Daily,15.46,4.5,2894,250ml,Dry,Unisex,Spray,Glycerin,FALSE,Japan,208
Super Moisturizer,Kiehl’s,Moisturizer,Daily,20.07,3.2,7354,200ml,Oily,Female,Spray,Hyaluronic Acid,TRUE,France,209
Divine Cleanser,Too Faced,Cleanser,Monthly,88.81,5.0,116,100ml,Normal,Unisex,Spray,Glycerin,TRUE,France,210
Super Bronzer,Milk Makeup,Bronzer,Daily,121.49,4.1,1671,150ml,Dry,Unisex,Spray,Aloe Vera,TRUE,South Korea,211
Divine Lip Gloss,Kylie Cosmetics,Lip Gloss,Monthly,134.96,4.7,5283,200ml,Dry,Male,Tube,Aloe Vera,FALSE,UK,212
Perfect Concealer,Too Faced,Concealer,Monthly,68.31,3.2,1504,150ml,Oily,Female,Bottle,Vitamin C,FALSE,Italy,213
Ultra Exfoliator,Shiseido,Exfoliator,Occasional,137.05,1.0,5209,50ml,Sensitive,Female,Compact,Glycerin,FALSE,UK,214
Divine Concealer,ColourPop,Concealer,Weekly,51.73,4.8,6848,100ml,Oily,Male,Tube,Vitamin C,TRUE,Australia,215
Divine Highlighter,Urban Decay,Highlighter,Weekly,43.8,4.0,3496,150ml,Normal,Female,Spray,Aloe Vera,TRUE,Japan,216
Divine Foundation,Danessa Myricks,Foundation,Weekly,128.54,4.5,5926,200ml,Sensitive,Male,Tube,Aloe Vera,TRUE,USA,217
Perfect Primer,KVD Beauty,Primer,Occasional,86.71,4.0,2818,250ml,Oily,Female,Jar,Glycerin,FALSE,Australia,218
Divine Lip Gloss,Urban Decay,Lip Gloss,Monthly,137.08,4.2,7549,50ml,Oily,Female,Spray,Salicylic Acid,FALSE,Japan,219
Super Primer,NARS,Primer,Weekly,146.46,2.9,7395,200ml,Oily,Unisex,Compact,Salicylic Acid,FALSE,USA,220
Ultra Eye Shadow,Glossier,Eye Shadow,Daily,35.74,4.2,6608,200ml,Normal,Female,Bottle,Vitamin C,FALSE,Italy,221
Divine Cleanser,Becca,Cleanser,Monthly,88.43,5.0,295,30ml,Oily,Male,Spray,Hyaluronic Acid,TRUE,Germany,222
Magic Face Mask,Hourglass,Face Mask,Weekly,111.55,4.8,2913,250ml,Combination,Unisex,Bottle,Salicylic Acid,TRUE,USA,223
Perfect Bronzer,NARS,Bronzer,Daily,106.79,4.6,283,100ml,Oily,Male,Spray,Vitamin C,FALSE,Australia,224
Perfect Concealer,E.l.f.,Concealer,Weekly,62.37,4.6,3969,30ml,Dry,Unisex,Jar,Shea Butter,TRUE,USA,225
Ultra Eye Shadow,Tarte,Eye Shadow,Occasional,59.27,2.0,8883,100ml,Oily,Unisex,Compact,Glycerin,FALSE,Japan,226
Magic Concealer,Huda Beauty,Concealer,Daily,34.45,3.0,4530,50ml,Oily,Male,Bottle,Hyaluronic Acid,TRUE,UK,227
Divine Exfoliator,Shiseido,Exfoliator,Monthly,127.43,1.0,7057,150ml,Oily,Unisex,Tube,Retinol,FALSE,South Korea,228
Divine Face Oil,Yves Saint Laurent,Face Oil,Weekly,94.85,4.3,2896,50ml,Combination,Unisex,Bottle,Shea Butter,TRUE,UK,229
Divine Blush,Perricone MD,Blush,Weekly,78.68,1.9,1850,150ml,Sensitive,Unisex,Spray,Hyaluronic Acid,FALSE,Germany,230
Magic Bronzer,E.l.f.,Bronzer,Monthly,117.79,4.2,4431,50ml,Oily,Female,Stick,Retinol,TRUE,UK,231
Super Face Oil,Clinique,Face Oil,Monthly,56.33,3.3,6167,30ml,Dry,Unisex,Jar,Shea Butter,TRUE,Australia,232
Magic CC Cream,Juvia’s Place,CC Cream,Daily,50.64,4.2,4343,250ml,Dry,Female,Spray,Hyaluronic Acid,FALSE,Australia,233
Perfect Exfoliator,Glossier,Exfoliator,Occasional,102.13,4.9,4426,30ml,Normal,Male,Bottle,Retinol,TRUE,Italy,234
Perfect Lipstick,Farsali,Lipstick,Occasional,65.36,4.8,1581,200ml,Sensitive,Unisex,Tube,Salicylic Acid,TRUE,France,235
Super Face Oil,KVD Beauty,Face Oil,Weekly,108.79,4.8,5305,50ml,Dry,Male,Spray,Glycerin,TRUE,Germany,236
Divine Mascara,KVD Beauty,Mascara,Daily,19.31,4.8,6617,150ml,Combination,Male,Jar,Shea Butter,FALSE,Australia,237
Perfect Face Oil,Make Up For Ever,Face Oil,Occasional,21.15,2.0,1992,100ml,Oily,Male,Compact,Vitamin C,FALSE,Germany,238
Magic Eyeliner,Yves Saint Laurent,Eyeliner,Occasional,100.35,4.6,7407,200ml,Combination,Unisex,Stick,Vitamin C,TRUE,USA,239
Divine Mascara,NARS,Mascara,Weekly,143.39,4.8,8814,200ml,Combination,Unisex,Bottle,Vitamin C,TRUE,UK,240
Ultra Primer,Tatcha,Primer,Weekly,80.35,4.5,2837,250ml,Normal,Male,Spray,Aloe Vera,TRUE,Italy,241
Super Moisturizer,Pat McGrath Labs,Moisturizer,Daily,52.86,2.3,8842,50ml,Sensitive,Unisex,Compact,Hyaluronic Acid,TRUE,Italy,242
Magic Exfoliator,NARS,Exfoliator,Weekly,114.46,5.0,7336,50ml,Combination,Female,Jar,Aloe Vera,FALSE,Italy,243
Divine Blush,Morphe,Blush,Daily,122.94,2.2,7630,150ml,Normal,Male,Bottle,Retinol,FALSE,South Korea,244
Divine Face Oil,Urban Decay,Face Oil,Weekly,84.5,4.9,5715,100ml,Sensitive,Unisex,Spray,Shea Butter,TRUE,France,245
Super Lipstick,Yves Saint Laurent,Lipstick,Occasional,67.22,2.6,1916,100ml,Dry,Female,Compact,Vitamin C,TRUE,South Korea,246
Divine Mascara,Fenty Beauty,Mascara,Occasional,34.77,1.0,4067,150ml,Oily,Male,Compact,Retinol,FALSE,USA,247
Divine Makeup Remover,Bourjois,Makeup Remover,Occasional,104.55,1.0,2362,100ml,Dry,Unisex,Compact,Glycerin,TRUE,France,248
Perfect Eyeliner,Yves Saint Laurent,Eyeliner,Monthly,94.9,4.7,2327,30ml,Dry,Male,Bottle,Retinol,FALSE,USA,249
Super Serum,Huda Beauty,Serum,Monthly,79.14,4.6,4266,200ml,Sensitive,Female,Jar,Shea Butter,FALSE,USA,250
Perfect Bronzer,Becca,Bronzer,Weekly,142.85,4.4,8334,150ml,Sensitive,Male,Jar,Aloe Vera,TRUE,Australia,251
Ultra Exfoliator,Urban Decay,Exfoliator,Occasional,67.08,2.5,708,100ml,Normal,Male,Compact,Salicylic Acid,TRUE,Japan,252
Perfect Setting Spray,Urban Decay,Setting Spray,Monthly,105.79,3.8,9244,30ml,Normal,Unisex,Jar,Glycerin,TRUE,France,253
Divine Serum,Juvia’s Place,Serum,Monthly,36.57,5.0,1659,200ml,Normal,Unisex,Stick,Glycerin,TRUE,Japan,254
Magic Blush,Clinique,Blush,Daily,105.42,4.0,3100,200ml,Oily,Unisex,Compact,Aloe Vera,TRUE,France,255
Perfect Bronzer,Morphe,Bronzer,Monthly,34.22,2.9,4609,200ml,Sensitive,Male,Stick,Shea Butter,TRUE,Germany,256
Ultra Concealer,Farsali,Concealer,Monthly,25.62,1.0,4682,50ml,Normal,Female,Stick,Retinol,FALSE,Australia,257
Perfect Blush,Kiehl’s,Blush,Occasional,98.21,2.0,7327,30ml,Dry,Female,Jar,Glycerin,TRUE,USA,258
Magic BB Cream,Juvia’s Place,BB Cream,Occasional,26.11,1.0,539,150ml,Combination,Male,Jar,Salicylic Acid,TRUE,France,259
Magic Face Oil,Bobby Brown,Face Oil,Monthly,86.85,3.4,845,150ml,Sensitive,Female,Tube,Retinol,FALSE,Italy,260
Magic Moisturizer,Yves Saint Laurent,Moisturizer,Daily,118.73,4.6,8262,200ml,Combination,Male,Compact,Shea Butter,FALSE,UK,261
Divine Concealer,Farsali,Concealer,Weekly,90.26,4.0,6565,200ml,Combination,Female,Spray,Glycerin,FALSE,South Korea,262
Super Blush,Perricone MD,Blush,Monthly,124.25,3.3,5301,30ml,Oily,Male,Jar,Shea Butter,FALSE,Italy,263
Ultra Eye Shadow,Charlotte Tilbury,Eye Shadow,Occasional,144.25,4.6,5926,250ml,Sensitive,Male,Stick,Hyaluronic Acid,TRUE,France,264
Magic Bronzer,Charlotte Tilbury,Bronzer,Weekly,17.03,4.7,4384,200ml,Normal,Male,Compact,Vitamin C,FALSE,France,265
Ultra Highlighter,Becca,Highlighter,Weekly,71.89,3.3,8479,200ml,Sensitive,Female,Jar,Aloe Vera,FALSE,Germany,266
Divine Face Oil,Glossier,Face Oil,Occasional,15.06,4.7,670,150ml,Normal,Unisex,Bottle,Glycerin,TRUE,Japan,267
Ultra Face Mask,Bite Beauty,Face Mask,Monthly,130.0,2.0,7041,200ml,Dry,Unisex,Tube,Glycerin,TRUE,South Korea,268
Divine Serum,Yves Saint Laurent,Serum,Daily,122.24,4.9,687,100ml,Normal,Female,Stick,Vitamin C,FALSE,Germany,269
Divine Powder,Laura Mercier,Powder,Monthly,42.81,3.0,5478,100ml,Sensitive,Male,Compact,Salicylic Acid,FALSE,Japan,270
Ultra Lip Liner,Juvia’s Place,Lip Liner,Weekly,59.61,5.0,7504,150ml,Dry,Female,Spray,Aloe Vera,TRUE,USA,271
Super Makeup Remover,E.l.f.,Makeup Remover,Weekly,78.52,1.7,563,200ml,Oily,Female,Tube,Shea Butter,FALSE,Australia,272
Divine Moisturizer,Glossier,Moisturizer,Occasional,134.1,4.9,2748,100ml,Combination,Female,Spray,Glycerin,TRUE,UK,273
Ultra Serum,Shiseido,Serum,Monthly,22.73,4.6,6896,200ml,Oily,Male,Spray,Vitamin C,TRUE,USA,274
Super Blush,Morphe,Blush,Occasional,109.61,3.0,3652,50ml,Sensitive,Female,Tube,Vitamin C,FALSE,Germany,275
Super Exfoliator,Yves Saint Laurent,Exfoliator,Occasional,47.89,3.1,6722,100ml,Oily,Unisex,Bottle,Salicylic Acid,TRUE,UK,276
Magic Setting Spray,Pat McGrath Labs,Setting Spray,Occasional,21.0,2.7,4306,100ml,Sensitive,Female,Bottle,Shea Butter,TRUE,Japan,277
Perfect Serum,Bite Beauty,Serum,Weekly,70.07,1.4,9890,100ml,Sensitive,Female,Spray,Salicylic Acid,TRUE,UK,278
Magic Foundation,Glossier,Foundation,Weekly,46.91,2.0,8852,30ml,Normal,Unisex,Jar,Vitamin C,TRUE,Japan,279
Perfect Serum,Tarte,Serum,Daily,138.37,4.7,4674,250ml,Oily,Unisex,Spray,Salicylic Acid,TRUE,Italy,280
Magic Serum,Rare Beauty,Serum,Daily,29.2,3.4,8162,150ml,Oily,Female,Bottle,Glycerin,TRUE,France,281
Super Face Oil,Too Faced,Face Oil,Weekly,111.47,4.8,5371,50ml,Oily,Female,Compact,Shea Butter,TRUE,Australia,282
Ultra Lip Liner,Shiseido,Lip Liner,Daily,51.22,3.0,2227,30ml,Normal,Female,Tube,Salicylic Acid,FALSE,Australia,283
Ultra Setting Spray,Bite Beauty,Setting Spray,Monthly,82.39,3.5,9142,100ml,Dry,Male,Spray,Vitamin C,TRUE,Japan,284
Super Exfoliator,Glossier,Exfoliator,Occasional,96.42,4.5,2673,100ml,Oily,Female,Spray,Salicylic Acid,FALSE,Australia,285
Super Exfoliator,Anastasia Beverly Hills,Exfoliator,Monthly,90.23,1.8,6237,100ml,Dry,Male,Jar,Aloe Vera,TRUE,South Korea,286
Ultra Face Oil,Pat McGrath Labs,Face Oil,Monthly,24.18,1.0,8254,30ml,Normal,Female,Bottle,Retinol,TRUE,South Korea,287
Super Concealer,Too Faced,Concealer,Occasional,104.37,4.2,2614,150ml,Dry,Male,Jar,Glycerin,TRUE,Germany,288
Super BB Cream,ColourPop,BB Cream,Monthly,62.16,2.1,8654,50ml,Normal,Unisex,Stick,Glycerin,TRUE,Australia,289
Magic Blush,Laura Mercier,Blush,Weekly,77.92,3.0,5239,50ml,Normal,Unisex,Bottle,Glycerin,FALSE,Japan,290
Ultra Bronzer,Tarte,Bronzer,Daily,17.18,4.7,345,250ml,Combination,Male,Bottle,Shea Butter,FALSE,Japan,291
Magic Lipstick,Juvia’s Place,Lipstick,Daily,70.55,4.8,3699,30ml,Dry,Unisex,Stick,Hyaluronic Acid,TRUE,USA,292
Divine Concealer,Juvia’s Place,Concealer,Occasional,74.3,1.0,6620,100ml,Sensitive,Male,Stick,Salicylic Acid,TRUE,Japan,293
Ultra Face Mask,Sisley,Face Mask,Daily,82.04,1.9,3345,100ml,Oily,Male,Jar,Aloe Vera,FALSE,UK,294
Ultra Lip Liner,KVD Beauty,Lip Liner,Daily,39.31,4.0,9706,250ml,Dry,Female,Compact,Hyaluronic Acid,FALSE,UK,295
Super Highlighter,RMS Beauty,Highlighter,Occasional,65.78,3.6,6061,200ml,Sensitive,Unisex,Tube,Vitamin C,FALSE,Italy,296
Super Bronzer,Ilia Beauty,Bronzer,Monthly,35.43,3.1,2672,50ml,Normal,Female,Jar,Salicylic Acid,TRUE,Italy,297
Divine Moisturizer,Danessa Myricks,Moisturizer,Occasional,40.64,4.9,6358,150ml,Oily,Female,Tube,Aloe Vera,TRUE,Australia,298
Super Primer,Sisley,Primer,Monthly,117.03,4.5,6365,50ml,Oily,Unisex,Compact,Salicylic Acid,FALSE,UK,299
Divine Mascara,RMS Beauty,Mascara,Monthly,61.25,2.7,3203,150ml,Dry,Male,Spray,Salicylic Acid,FALSE,Australia,300
Divine Lip Liner,Patrick Ta,Lip Liner,Monthly,138.14,4.7,8869,150ml,Oily,Male,Jar,Retinol,FALSE,France,301
Ultra Cleanser,Bourjois,Cleanser,Monthly,41.67,3.0,5254,50ml,Oily,Male,Tube,Shea Butter,FALSE,Japan,302
Ultra Lip Liner,RMS Beauty,Lip Liner,Occasional,56.77,5.0,8071,250ml,Normal,Female,Compact,Retinol,FALSE,USA,303
Magic Face Oil,Hourglass,Face Oil,Monthly,59.05,4.0,9227,30ml,Combination,Female,Jar,Retinol,FALSE,Germany,304
Divine Exfoliator,Pat McGrath Labs,Exfoliator,Weekly,63.28,3.0,6683,250ml,Oily,Female,Jar,Vitamin C,TRUE,Germany,305
Ultra Powder,Shiseido,Powder,Daily,91.96,4.7,1866,50ml,Sensitive,Unisex,Spray,Retinol,TRUE,France,306
Super Cleanser,Urban Decay,Cleanser,Occasional,143.18,2.8,4550,200ml,Combination,Unisex,Compact,Hyaluronic Acid,FALSE,South Korea,307
Divine Eye Shadow,Huda Beauty,Eye Shadow,Occasional,28.87,2.5,1836,50ml,Dry,Unisex,Jar,Shea Butter,TRUE,Italy,308
Magic Serum,Urban Decay,Serum,Occasional,141.99,4.8,652,100ml,Normal,Unisex,Compact,Salicylic Acid,FALSE,UK,309
Ultra Lip Gloss,Danessa Myricks,Lip Gloss,Daily,115.15,4.6,7740,100ml,Combination,Male,Stick,Retinol,FALSE,South Korea,310
Divine CC Cream,Patrick Ta,CC Cream,Daily,52.1,4.7,3242,100ml,Sensitive,Male,Bottle,Vitamin C,FALSE,Australia,311
Super Setting Spray,NARS,Setting Spray,Daily,46.84,3.8,2083,50ml,Dry,Male,Stick,Salicylic Acid,TRUE,USA,312
Ultra Lipstick,Morphe,Lipstick,Weekly,93.79,4.0,7083,200ml,Oily,Female,Spray,Retinol,TRUE,Japan,313
Magic Eyeliner,Farsali,Eyeliner,Monthly,80.85,1.7,288,30ml,Dry,Unisex,Spray,Aloe Vera,TRUE,Germany,314
Ultra Mascara,KVD Beauty,Mascara,Occasional,38.6,3.0,4896,50ml,Combination,Unisex,Compact,Shea Butter,TRUE,South Korea,315
Magic Exfoliator,Bourjois,Exfoliator,Daily,138.85,4.8,9045,50ml,Dry,Unisex,Spray,Retinol,FALSE,Germany,316
Magic Lipstick,Kiehl’s,Lipstick,Occasional,63.52,3.3,4859,50ml,Sensitive,Unisex,Jar,Salicylic Acid,FALSE,Germany,317
Perfect Exfoliator,Drunk Elephant,Exfoliator,Monthly,147.92,2.3,8155,30ml,Sensitive,Male,Tube,Vitamin C,TRUE,Italy,318
Divine Eyeliner,Bourjois,Eyeliner,Daily,18.02,4.1,7854,30ml,Sensitive,Unisex,Compact,Vitamin C,FALSE,France,319
Divine Blush,Charlotte Tilbury,Blush,Occasional,24.25,4.3,7384,150ml,Normal,Male,Bottle,Vitamin C,FALSE,South Korea,320
Ultra Highlighter,Morphe,Highlighter,Occasional,113.43,4.6,3186,150ml,Oily,Male,Spray,Glycerin,FALSE,South Korea,321
Perfect Powder,Huda Beauty,Powder,Daily,147.55,3.5,3548,30ml,Normal,Unisex,Jar,Glycerin,FALSE,Japan,322
Perfect Blush,Too Faced,Blush,Monthly,141.77,1.4,5351,30ml,Oily,Female,Spray,Salicylic Acid,FALSE,USA,323
Super Lip Liner,Ilia Beauty,Lip Liner,Monthly,58.21,4.3,498,150ml,Sensitive,Female,Bottle,Glycerin,TRUE,Germany,324
Perfect Powder,Too Faced,Powder,Occasional,60.26,1.2,1179,30ml,Normal,Male,Stick,Vitamin C,TRUE,Italy,325
Super BB Cream,Urban Decay,BB Cream,Weekly,52.39,4.8,5969,100ml,Sensitive,Male,Tube,Vitamin C,TRUE,Japan,326
Super Serum,Urban Decay,Serum,Monthly,131.59,4.9,6291,100ml,Sensitive,Female,Tube,Shea Butter,FALSE,France,327
Super Moisturizer,Tatcha,Moisturizer,Daily,75.08,4.8,9028,30ml,Dry,Male,Jar,Shea Butter,FALSE,USA,328
Divine Cleanser,E.l.f.,Cleanser,Occasional,115.26,3.4,5949,100ml,Normal,Male,Stick,Glycerin,FALSE,France,329
Perfect Lip Liner,Kiehl’s,Lip Liner,Occasional,100.57,3.4,6749,100ml,Normal,Male,Compact,Salicylic Acid,FALSE,Japan,330
Perfect Makeup Remover,Urban Decay,Makeup Remover,Monthly,132.49,3.3,9046,150ml,Combination,Male,Spray,Shea Butter,TRUE,UK,331
Super Face Oil,Rare Beauty,Face Oil,Weekly,144.09,3.3,4680,200ml,Oily,Male,Spray,Salicylic Acid,TRUE,Australia,332
Perfect Moisturizer,Ilia Beauty,Moisturizer,Monthly,13.48,3.8,7598,50ml,Dry,Female,Compact,Shea Butter,TRUE,Australia,333
Ultra Moisturizer,Milk Makeup,Moisturizer,Weekly,144.43,4.0,77,200ml,Oily,Unisex,Jar,Salicylic Acid,TRUE,USA,334
Ultra Primer,Too Faced,Primer,Monthly,73.99,4.8,5896,250ml,Normal,Male,Stick,Shea Butter,FALSE,USA,335
Super Makeup Remover,Hourglass,Makeup Remover,Monthly,22.78,1.2,8127,100ml,Combination,Female,Tube,Aloe Vera,FALSE,UK,336
Ultra Mascara,Danessa Myricks,Mascara,Monthly,109.4,2.0,5685,150ml,Combination,Female,Tube,Hyaluronic Acid,FALSE,Italy,337
Perfect Moisturizer,ColourPop,Moisturizer,Monthly,13.54,3.8,6406,150ml,Sensitive,Male,Compact,Glycerin,TRUE,France,338
Magic Bronzer,Drunk Elephant,Bronzer,Monthly,89.64,4.8,8304,150ml,Dry,Female,Tube,Salicylic Acid,TRUE,France,339
Super Foundation,Bite Beauty,Foundation,Occasional,57.04,3.4,8017,100ml,Combination,Male,Spray,Vitamin C,FALSE,Germany,340
Divine Cleanser,Morphe,Cleanser,Occasional,146.84,4.0,5330,100ml,Sensitive,Unisex,Stick,Aloe Vera,FALSE,South Korea,341
Magic Lip Gloss,Danessa Myricks,Lip Gloss,Weekly,54.63,5.0,5727,50ml,Dry,Unisex,Bottle,Hyaluronic Acid,FALSE,UK,342
Perfect Bronzer,Shiseido,Bronzer,Monthly,82.44,4.9,1007,200ml,Oily,Male,Spray,Vitamin C,TRUE,Australia,343
Ultra Moisturizer,Bite Beauty,Moisturizer,Daily,32.08,3.2,329,50ml,Dry,Female,Tube,Glycerin,TRUE,USA,344
Perfect Blush,Milk Makeup,Blush,Weekly,106.4,4.1,3617,150ml,Normal,Unisex,Jar,Aloe Vera,TRUE,France,345
Perfect Face Oil,Anastasia Beverly Hills,Face Oil,Monthly,71.81,4.7,9887,150ml,Sensitive,Male,Stick,Aloe Vera,TRUE,Germany,346
Super Serum,Patrick Ta,Serum,Occasional,68.94,3.7,2623,200ml,Dry,Unisex,Tube,Shea Butter,TRUE,South Korea,347
Super Powder,Milk Makeup,Powder,Occasional,131.28,4.3,3262,150ml,Sensitive,Male,Spray,Shea Butter,TRUE,Australia,348
Super Eye Shadow,Urban Decay,Eye Shadow,Monthly,50.92,4.8,9329,100ml,Dry,Male,Compact,Retinol,FALSE,UK,349
Super Concealer,Danessa Myricks,Concealer,Daily,92.44,3.1,7430,250ml,Combination,Female,Bottle,Aloe Vera,TRUE,France,350
Super Concealer,Pat McGrath Labs,Concealer,Daily,145.1,4.9,339,250ml,Normal,Female,Tube,Hyaluronic Acid,FALSE,Germany,351
Perfect Foundation,Urban Decay,Foundation,Monthly,131.31,5.0,8129,100ml,Dry,Male,Jar,Vitamin C,FALSE,South Korea,352
Magic Cleanser,Farsali,Cleanser,Daily,89.52,4.0,9070,250ml,Dry,Male,Compact,Retinol,FALSE,USA,353
Divine Concealer,Hourglass,Concealer,Daily,30.06,4.7,3275,200ml,Oily,Female,Spray,Salicylic Acid,TRUE,UK,354
Divine Eye Shadow,Pat McGrath Labs,Eye Shadow,Daily,86.56,3.9,7676,50ml,Normal,Unisex,Tube,Salicylic Acid,FALSE,USA,355
Magic Lipstick,Kylie Cosmetics,Lipstick,Monthly,28.35,1.4,8671,250ml,Normal,Unisex,Jar,Aloe Vera,FALSE,Germany,356
Magic Face Oil,Laura Mercier,Face Oil,Daily,108.45,4.9,7641,200ml,Sensitive,Female,Spray,Salicylic Acid,FALSE,Australia,357
Super Serum,Becca,Serum,Weekly,88.08,1.8,3915,50ml,Oily,Male,Jar,Glycerin,TRUE,Italy,358
Perfect Lip Liner,Bobby Brown,Lip Liner,Monthly,32.03,3.6,2788,100ml,Oily,Female,Stick,Hyaluronic Acid,FALSE,Japan,359
Magic BB Cream,Sisley,BB Cream,Weekly,57.26,2.0,5250,200ml,Dry,Unisex,Spray,Salicylic Acid,TRUE,France,360
Perfect Highlighter,Fenty Beauty,Highlighter,Daily,125.88,4.6,7555,100ml,Oily,Male,Stick,Hyaluronic Acid,FALSE,USA,361
Divine Eye Shadow,Morphe,Eye Shadow,Daily,70.39,4.9,6941,200ml,Dry,Unisex,Stick,Shea Butter,FALSE,South Korea,362
Divine Cleanser,Natasha Denona,Cleanser,Daily,75.44,5.0,4798,250ml,Combination,Male,Stick,Aloe Vera,TRUE,USA,363
Super Serum,Drunk Elephant,Serum,Weekly,122.15,4.7,1748,150ml,Combination,Female,Jar,Salicylic Acid,FALSE,France,364
Perfect Lip Gloss,Clinique,Lip Gloss,Occasional,110.96,4.5,2497,200ml,Combination,Female,Compact,Shea Butter,TRUE,USA,365
Divine Foundation,Shiseido,Foundation,Weekly,124.91,3.5,6810,250ml,Combination,Male,Spray,Glycerin,TRUE,Australia,366
Divine Cleanser,Yves Saint Laurent,Cleanser,Daily,83.27,3.8,3667,250ml,Oily,Unisex,Tube,Retinol,FALSE,Japan,367
Magic Highlighter,Kylie Cosmetics,Highlighter,Monthly,115.29,2.0,8805,200ml,Normal,Female,Compact,Vitamin C,TRUE,Italy,368
Divine Contour,Anastasia Beverly Hills,Contour,Daily,138.08,2.5,5740,30ml,Normal,Male,Spray,Vitamin C,TRUE,Italy,369
Magic Highlighter,Charlotte Tilbury,Highlighter,Monthly,83.33,4.3,9907,250ml,Sensitive,Male,Jar,Hyaluronic Acid,TRUE,France,370
Super Primer,Tarte,Primer,Occasional,132.53,1.0,7917,250ml,Oily,Male,Compact,Hyaluronic Acid,FALSE,UK,371
Super Exfoliator,Hourglass,Exfoliator,Weekly,38.59,3.0,3933,50ml,Combination,Unisex,Tube,Hyaluronic Acid,FALSE,France,372
Perfect Lipstick,Drunk Elephant,Lipstick,Weekly,43.69,4.7,1637,30ml,Sensitive,Female,Stick,Aloe Vera,FALSE,Japan,373
Divine Face Mask,Anastasia Beverly Hills,Face Mask,Daily,110.18,4.9,1015,30ml,Dry,Male,Spray,Salicylic Acid,FALSE,France,374
Magic Blush,Bite Beauty,Blush,Daily,29.51,4.4,6761,200ml,Oily,Unisex,Tube,Hyaluronic Acid,TRUE,Germany,375
Ultra BB Cream,Glossier,BB Cream,Daily,53.67,4.0,3822,50ml,Sensitive,Unisex,Bottle,Shea Butter,FALSE,South Korea,376
Magic Highlighter,E.l.f.,Highlighter,Weekly,10.59,4.0,7512,250ml,Combination,Unisex,Spray,Retinol,FALSE,UK,377
Ultra Moisturizer,Danessa Myricks,Moisturizer,Daily,30.85,1.4,9530,100ml,Normal,Male,Spray,Shea Butter,TRUE,France,378
Divine Serum,Make Up For Ever,Serum,Daily,73.38,2.0,6058,100ml,Normal,Female,Spray,Retinol,TRUE,South Korea,379
Ultra Exfoliator,Sisley,Exfoliator,Monthly,52.87,4.2,9162,100ml,Dry,Female,Jar,Hyaluronic Acid,FALSE,France,380
Magic Lip Gloss,Bourjois,Lip Gloss,Daily,99.86,4.3,9997,100ml,Combination,Unisex,Bottle,Glycerin,FALSE,Italy,381
Ultra Highlighter,Ilia Beauty,Highlighter,Monthly,48.89,3.0,9166,50ml,Sensitive,Unisex,Jar,Aloe Vera,FALSE,UK,382
